Регион,Год,Месяц,Поездки,Месяц_номер,Дата,is_outlier,lag_1,lag_3,lag_6,lag_12,ma_3,ma_6,ma_12,месяц,квартал,год,день_года,is_holiday_month,season
Астраханская область,2022,январь-февраль,29144.0,2,2022-02-01,False,16383.0,,,,22763.5,22763.5,22763.5,2,1,2022,32,1,зима
Астраханская область,2022,январь-март,48209.0,3,2022-03-01,False,29144.0,,,,31245.333333333332,31245.333333333332,31245.333333333332,3,1,2022,60,1,весна
Астраханская область,2022,январь-апрель,102488.0,4,2022-04-01,False,48209.0,16383.0,,,59947.0,49056.0,49056.0,4,2,2022,91,0,весна
Астраханская область,2022,январь-май,149804.0,5,2022-05-01,False,102488.0,29144.0,,,100167.0,69205.6,69205.6,5,2,2022,121,1,весна
Астраханская область,2022,январь-июнь,184652.0,6,2022-06-01,False,149804.0,48209.0,,,145648.0,88446.66666666667,88446.66666666667,6,2,2022,152,0,лето
Астраханская область,2022,январь-июль,226294.0,7,2022-07-01,False,184652.0,102488.0,16383.0,,186916.66666666666,123431.83333333333,108139.14285714286,7,3,2022,182,0,лето
Астраханская область,2022,январь-август,289425.0,8,2022-08-01,False,226294.0,149804.0,29144.0,,233457.0,166812.0,130799.875,8,3,2022,213,0,лето
Астраханская область,2022,январь-сентябрь,321108.0,9,2022-09-01,False,289425.0,184652.0,48209.0,,278942.3333333333,212295.16666666666,151945.22222222222,9,3,2022,244,0,осень
Астраханская область,2022,январь-октябрь*,357658.0,10,2022-10-01,False,321108.0,226294.0,102488.0,,322730.3333333333,254823.5,172516.5,10,4,2022,274,0,осень
Астраханская область,2022,январь-ноябрь*,387913.0,11,2022-11-01,False,357658.0,289425.0,149804.0,,355559.6666666667,294508.3333333333,192098.0,11,4,2022,305,0,осень
Астраханская область,2022,январь-декабрь*,414919.0,12,2022-12-01,False,387913.0,321108.0,184652.0,,386830.0,332886.1666666667,210666.41666666666,12,4,2022,335,1,зима
Астраханская область,2023,январь,17904.0,1,2023-01-01,False,414919.0,357658.0,226294.0,16383.0,273578.6666666667,298154.5,210793.16666666666,1,1,2023,1,1,зима
Астраханская область,2023,январь-февраль,36987.0,2,2023-02-01,False,17904.0,387913.0,289425.0,29144.0,156603.33333333334,256081.5,211446.75,2,1,2023,32,1,зима
Астраханская область,2023,январь-март,58231.0,3,2023-03-01,False,36987.0,414919.0,321108.0,48209.0,37707.333333333336,212268.66666666666,212281.91666666666,3,1,2023,60,1,весна
Астраханская область,2023,январь-апрель,105239.0,4,2023-04-01,False,58231.0,17904.0,357658.0,102488.0,66819.0,170198.83333333334,212511.16666666666,4,2,2023,91,0,весна
Астраханская область,2023,январь-май,147858.0,5,2023-05-01,False,105239.0,36987.0,387913.0,149804.0,103776.0,130189.66666666667,212349.0,5,2,2023,121,1,весна
Астраханская область,2023,январь-июнь,178646.0,6,2023-06-01,False,147858.0,58231.0,414919.0,184652.0,143914.33333333334,90810.83333333333,211848.5,6,2,2023,152,0,лето
Астраханская область,2023,январь-июль,252491.0,7,2023-07-01,False,178646.0,105239.0,17904.0,226294.0,192998.33333333334,129908.66666666667,214031.58333333334,7,3,2023,182,0,лето
Астраханская область,2023,январь-август,330400.0,8,2023-08-01,False,252491.0,147858.0,36987.0,289425.0,253845.66666666666,178810.83333333334,217446.16666666666,8,3,2023,213,0,лето
Астраханская область,2023,январь-сентябрь,389091.0,9,2023-09-01,False,330400.0,178646.0,58231.0,321108.0,323994.0,233954.16666666666,223111.41666666666,9,3,2023,244,0,осень
Астраханская область,2024,январь,24995.0,1,2024-01-01,False,389091.0,252491.0,105239.0,357658.0,248162.0,220580.16666666666,195389.5,1,1,2024,1,1,зима
Астраханская область,2024,январь-февраль,47172.0,2,2024-02-01,False,24995.0,330400.0,147858.0,387913.0,153752.66666666666,203799.16666666666,166994.41666666666,2,1,2024,32,1,зима
Астраханская область,2024,январь-март,73507.0,3,2024-03-01,False,47172.0,389091.0,178646.0,414919.0,48558.0,186276.0,138543.41666666666,3,1,2024,61,1,весна
Астраханская область,2024,январь-апрель,116389.0,4,2024-04-01,False,73507.0,24995.0,252491.0,17904.0,79022.66666666667,163592.33333333334,146750.5,4,2,2024,92,0,весна
Астраханская область,2024,январь-май,154856.0,5,2024-05-01,False,116389.0,47172.0,330400.0,36987.0,114917.33333333333,134335.0,156572.91666666666,5,2,2024,122,1,весна
Астраханская область,2024,январь-июнь,192134.0,6,2024-06-01,False,154856.0,73507.0,389091.0,58231.0,154459.66666666666,101508.83333333333,167731.5,6,2,2024,153,0,лето
Астраханская область,2024,январь-июль,312674.0,7,2024-07-01,False,192134.0,116389.0,24995.0,105239.0,219888.0,149455.33333333334,185017.75,7,3,2024,183,0,лето
Астраханская область,2024,январь-август,454622.0,8,2024-08-01,False,312674.0,154856.0,47172.0,147858.0,319810.0,217363.66666666666,210581.41666666666,8,3,2024,214,0,лето
Астраханская область,2024,январь-сентябрь,572289.0,9,2024-09-01,False,454622.0,192134.0,73507.0,178646.0,446528.3333333333,300494.0,243385.0,9,3,2024,245,0,осень
Астраханская область,2025,январь,18534.0,1,2025-01-01,False,572289.0,312674.0,116389.0,252491.0,348481.6666666667,284184.8333333333,223888.58333333334,1,1,2025,1,1,зима
Астраханская область,2025,январь-февраль,41242.0,2,2025-02-01,False,18534.0,454622.0,154856.0,330400.0,210688.33333333334,265249.1666666667,199792.08333333334,2,1,2025,32,1,зима
Астраханская область,2025,январь-март,70248.0,3,2025-03-01,False,41242.0,572289.0,192134.0,389091.0,43341.333333333336,244934.83333333334,173221.83333333334,3,1,2025,60,1,весна
Астраханская область,2025,январь-апрель,120484.0,4,2025-04-01,False,70248.0,18534.0,312674.0,24995.0,77324.66666666667,212903.16666666666,181179.25,4,2,2025,91,0,весна
Астраханская область,2025,январь-май,170667.0,5,2025-05-01,False,120484.0,41242.0,454622.0,47172.0,120466.33333333333,165577.33333333334,191470.5,5,2,2025,121,1,весна
Астраханская область,2025,январь-июнь,209292.0,6,2025-06-01,False,170667.0,70248.0,572289.0,73507.0,166814.33333333334,105077.83333333333,202785.91666666666,6,2,2025,152,0,лето
Астраханская область,2025,январь-июль,353772.0,7,2025-07-01,False,209292.0,120484.0,18534.0,116389.0,244577.0,160950.83333333334,222567.83333333334,7,3,2025,182,0,лето
Астраханская область,2025,январь-август,516741.0,8,2025-08-01,False,353772.0,170667.0,41242.0,154856.0,359935.0,240200.66666666666,252724.91666666666,8,3,2025,213,0,лето
Астраханская область,2025,январь-сентябрь,656111.0,9,2025-09-01,False,516741.0,209292.0,70248.0,192134.0,508874.6666666667,337844.5,291389.6666666667,9,3,2025,244,0,осень
Белгородская область,2022,январь,27553.0,1,2022-01-01,False,,,,,27553.0,27553.0,27553.0,1,1,2022,1,1,зима
Белгородская область,2022,январь-февраль,50493.0,2,2022-02-01,False,27553.0,,,,39023.0,39023.0,39023.0,2,1,2022,32,1,зима
Белгородская область,2022,январь-март,81224.0,3,2022-03-01,False,50493.0,,,,53090.0,53090.0,53090.0,3,1,2022,60,1,весна
Белгородская область,2022,январь-апрель,163686.0,4,2022-04-01,False,81224.0,27553.0,,,98467.66666666667,80739.0,80739.0,4,2,2022,91,0,весна
Белгородская область,2022,январь-май,230652.0,5,2022-05-01,False,163686.0,50493.0,,,158520.66666666666,110721.6,110721.6,5,2,2022,121,1,весна
Белгородская область,2022,январь-июнь,333001.0,6,2022-06-01,False,230652.0,81224.0,,,242446.33333333334,147768.16666666666,147768.16666666666,6,2,2022,152,0,лето
Белгородская область,2022,январь-июль,465969.0,7,2022-07-01,False,333001.0,163686.0,27553.0,,343207.3333333333,220837.5,193225.42857142858,7,3,2022,182,0,лето
Белгородская область,2022,январь-август,579106.0,8,2022-08-01,False,465969.0,230652.0,50493.0,,459358.6666666667,308939.6666666667,241460.5,8,3,2022,213,0,лето
Белгородская область,2022,январь-сентябрь,639986.0,9,2022-09-01,False,579106.0,333001.0,81224.0,,561687.0,402066.6666666667,285741.1111111111,9,3,2022,244,0,осень
Белгородская область,2022,январь-октябрь*,683351.0,10,2022-10-01,False,639986.0,465969.0,163686.0,,634147.6666666666,488677.5,325502.1,10,4,2022,274,0,осень
Белгородская область,2022,январь-ноябрь*,719072.0,11,2022-11-01,False,683351.0,579106.0,230652.0,,680803.0,570080.8333333334,361281.1818181818,11,4,2022,305,0,осень
Белгородская область,2022,январь-декабрь*,756835.0,12,2022-12-01,False,719072.0,639986.0,333001.0,,719752.6666666666,640719.8333333334,394244.0,12,4,2022,335,1,зима
Белгородская область,2023,январь,60713.0,1,2023-01-01,False,756835.0,683351.0,465969.0,27553.0,512206.6666666667,573177.1666666666,397007.3333333333,1,1,2023,1,1,зима
Белгородская область,2023,январь-февраль,133907.0,2,2023-02-01,False,60713.0,719072.0,579106.0,50493.0,317151.6666666667,498977.3333333333,403958.5,2,1,2023,32,1,зима
Белгородская область,2023,январь-март,196855.0,3,2023-03-01,False,133907.0,756835.0,639986.0,81224.0,130491.66666666667,425122.1666666667,413594.4166666667,3,1,2023,60,1,весна
Белгородская область,2023,январь-апрель,252710.0,4,2023-04-01,False,196855.0,60713.0,683351.0,163686.0,194490.66666666666,353348.6666666667,421013.0833333333,4,2,2023,91,0,весна
Белгородская область,2023,январь-май,312801.0,5,2023-05-01,False,252710.0,133907.0,719072.0,230652.0,254122.0,285636.8333333333,427858.8333333333,5,2,2023,121,1,весна
Белгородская область,2023,январь-июнь,384075.0,6,2023-06-01,False,312801.0,196855.0,756835.0,333001.0,316528.6666666667,223510.16666666666,432115.0,6,2,2023,152,0,лето
Белгородская область,2023,январь-июль,479748.0,7,2023-07-01,False,384075.0,252710.0,60713.0,465969.0,392208.0,293349.3333333333,433263.25,7,3,2023,182,0,лето
Белгородская область,2023,январь-август,582846.0,8,2023-08-01,False,479748.0,312801.0,133907.0,579106.0,482223.0,368172.5,433574.9166666667,8,3,2023,213,0,лето
Белгородская область,2023,январь-сентябрь,640046.0,9,2023-09-01,False,582846.0,384075.0,196855.0,639986.0,567546.6666666666,442037.6666666667,433579.9166666667,9,3,2023,244,0,осень
Белгородская область,2024,январь,60780.0,1,2024-01-01,False,640046.0,479748.0,252710.0,683351.0,427890.6666666667,410049.3333333333,381699.0,1,1,2024,1,1,зима
Белгородская область,2024,январь-февраль,113882.0,2,2024-02-01,False,60780.0,582846.0,312801.0,719072.0,271569.3333333333,376896.1666666667,331266.5,2,1,2024,32,1,зима
Белгородская область,2024,январь-март,171381.0,3,2024-03-01,False,113882.0,640046.0,384075.0,756835.0,115347.66666666667,341447.1666666667,282478.6666666667,3,1,2024,61,1,весна
